fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones
2018-11,Canadá,CA,Belgica,BE,200020608.18386742,200020608.18386742
2018-12,Canadá,CA,Belgica,BE,196363486.03752536,196363486.03752536
2019-01,Canadá,CA,Belgica,BE,201805682.2657323,201805682.2657323
2019-02,Canadá,CA,Belgica,BE,204518070.94998646,204518070.94998646
2019-03,Canadá,CA,Belgica,BE,203035442.92623577,203035442.92623577
2019-04,Canadá,CA,Belgica,BE,203969196.21725824,203969196.21725824
2019-05,Canadá,CA,Belgica,BE,203656970.8239253,203656970.8239253
2019-06,Canadá,CA,Belgica,BE,234932562.36371472,234932562.36371472
2019-07,Canadá,CA,Belgica,BE,240022173.49576378,240022173.49576378
2019-08,Canadá,CA,Belgica,BE,238807562.7182806,238807562.7182806
2019-09,Canadá,CA,Belgica,BE,241921785.37363443,241921785.37363443
2019-10,Canadá,CA,Belgica,BE,210313094.1767282,210313094.1767282
2019-11,Canadá,CA,Belgica,BE,209612899.6559594,209612899.6559594
2019-12,Canadá,CA,Belgica,BE,209471766.84881604,209471766.84881604
2020-01,Canadá,CA,Belgica,BE,215746354.0639747,215746354.0639747
2020-02,Canadá,CA,Belgica,BE,216309008.92504776,216309008.92504776
2020-03,Canadá,CA,Belgica,BE,203241845.0192444,203241845.0192444
2020-04,Canadá,CA,Belgica,BE,204963161.14247337,204963161.14247337
2020-05,Canadá,CA,Belgica,BE,205885702.77113396,205885702.77113396
2020-06,Canadá,CA,Belgica,BE,236219377.49807018,236219377.49807018
2020-07,Canadá,CA,Belgica,BE,232757127.67799488,232757127.67799488
2020-08,Canadá,CA,Belgica,BE,230193110.3296354,230193110.3296354
2020-09,Canadá,CA,Belgica,BE,231196452.8230704,231196452.8230704
2020-10,Canadá,CA,Belgica,BE,201386920.9517347,201386920.9517347
2020-11,Canadá,CA,Belgica,BE,202515750.3700941,202515750.3700941
2020-12,Canadá,CA,Belgica,BE,200913242.00912654,200913242.00912654
2021-01,Canadá,CA,Belgica,BE,206537559.17785138,206537559.17785138
2021-02,Canadá,CA,Belgica,BE,208418817.61399528,208418817.61399528
2021-03,Canadá,CA,Belgica,BE,213761475.88358313,213761475.88358313
2021-04,Canadá,CA,Belgica,BE,213683061.2769566,213683061.2769566
2021-05,Canadá,CA,Belgica,BE,217207206.62482256,217207206.62482256
2021-06,Canadá,CA,Belgica,BE,250121260.61609036,250121260.61609036
2021-07,Canadá,CA,Belgica,BE,248553227.4157617,248553227.4157617
2021-08,Canadá,CA,Belgica,BE,248193576.27446592,248193576.27446592
2021-09,Canadá,CA,Belgica,BE,246821743.23954284,246821743.23954284
2021-10,Canadá,CA,Belgica,BE,221662202.63619614,221662202.63619614
2021-11,Canadá,CA,Belgica,BE,223162632.93868062,223162632.93868062
2021-12,Canadá,CA,Belgica,BE,221260886.42643088,221260886.42643088
2022-01,Canadá,CA,Belgica,BE,228722322.43179324,228722322.43179324
2022-02,Canadá,CA,Belgica,BE,226502660.25063208,226502660.25063208
2022-03,Canadá,CA,Belgica,BE,234175492.40228385,234175492.40228385
2022-04,Canadá,CA,Belgica,BE,239275645.0290493,239275645.0290493
2022-05,Canadá,CA,Belgica,BE,240402573.9578034,240402573.9578034
2022-06,Canadá,CA,Belgica,BE,277514746.53862447,277514746.53862447
2022-07,Canadá,CA,Belgica,BE,285030909.36024606,285030909.36024606
2022-08,Canadá,CA,Belgica,BE,287250853.85125136,287250853.85125136
2022-09,Canadá,CA,Belgica,BE,284886339.61155134,284886339.61155134
2022-10,Canadá,CA,Belgica,BE,242382271.46815002,242382271.46815002
2022-11,Canadá,CA,Belgica,BE,238298925.8863766,238298925.8863766
2022-12,Canadá,CA,Belgica,BE,227189179.701343,227189179.701343
2023-01,Canadá,CA,Belgica,BE,230296559.1600442,230296559.1600442
2023-02,Canadá,CA,Belgica,BE,231487911.70125097,231487911.70125097
2023-03,Canadá,CA,Belgica,BE,227551545.37179807,227551545.37179807
2023-04,Canadá,CA,Belgica,BE,225352959.0721484,225352959.0721484
2023-05,Canadá,CA,Belgica,BE,226953866.46859363,226953866.46859363
2023-06,Canadá,CA,Belgica,BE,265945984.5835338,265945984.5835338
2023-07,Canadá,CA,Belgica,BE,262241464.12179193,262241464.12179193
2023-08,Canadá,CA,Belgica,BE,260710828.81401396,260710828.81401396
2023-09,Canadá,CA,Belgica,BE,265140161.98252198,265140161.98252198
2023-10,Canadá,CA,Belgica,BE,230291496.69584185,230291496.69584185
2023-11,Canadá,CA,Belgica,BE,224800617.17986935,224800617.17986935
2023-12,Canadá,CA,Belgica,BE,227478165.0892786,227478165.0892786
2024-01,Canadá,CA,Belgica,BE,232383295.74191785,232383295.74191785
2024-02,Canadá,CA,Belgica,BE,233445478.710354,233445478.710354
2024-03,Canadá,CA,Belgica,BE,230883366.55111182,230883366.55111182
2024-04,Canadá,CA,Belgica,BE,231910042.28948057,231910042.28948057
2024-05,Canadá,CA,Belgica,BE,230046255.28983936,230046255.28983936
2024-06,Canadá,CA,Belgica,BE,265089238.80065766,265089238.80065766
2024-07,Canadá,CA,Belgica,BE,262976284.46940175,262976284.46940175
2024-08,Canadá,CA,Belgica,BE,259812434.87322298,259812434.87322298
2024-09,Canadá,CA,Belgica,BE,260030211.76739335,260030211.76739335
2024-10,Canadá,CA,Belgica,BE,226773809.0750162,226773809.0750162
2024-11,Canadá,CA,Belgica,BE,228876964.20671794,228876964.20671794
2024-12,Canadá,CA,Belgica,BE,227957666.92032543,227957666.92032543
2025-01,Canadá,CA,Belgica,BE,232604715.3286276,232604715.3286276
2025-02,Canadá,CA,Belgica,BE,232766077.925159,232766077.925159
2025-03,Canadá,CA,Belgica,BE,223394429.25484866,223394429.25484866
2025-04,Canadá,CA,Belgica,BE,220792027.7093995,220792027.7093995
2025-05,Canadá,CA,Belgica,BE,221569552.44777068,221569552.44777068
2025-06,Canadá,CA,Belgica,BE,253060484.23660934,253060484.23660934
2025-07,Canadá,CA,Belgica,BE,249449330.7180571,249449330.7180571
2025-08,Canadá,CA,Belgica,BE,248282897.78052524,248282897.78052524
2025-09,Canadá,CA,Belgica,BE,245688636.90054336,245688636.90054336
2025-10,Canadá,CA,Belgica,BE,212936800.85602304,212936800.85602304
2025-11,Canadá,CA,Belgica,BE,213356966.72041622,213356966.72041622
2025-12,Canadá,CA,Belgica,BE,214410885.47572857,214410885.47572857
2026-01,Canadá,CA,Belgica,BE,218471114.40878826,218471114.40878826
2026-02,Canadá,CA,Belgica,BE,,
2013-01,Canadá,CA,Brasil,BR,151639951.61307415,252733252.68845695
2013-02,Canadá,CA,Brasil,BR,148397676.09239239,247329460.15398735
2013-03,Canadá,CA,Brasil,BR,150543461.8974498,250905769.82908303
2013-04,Canadá,CA,Brasil,BR,150742947.3835337,251238245.63922283
2013-05,Canadá,CA,Brasil,BR,150859556.61004448,251432594.35007417
2013-06,Canadá,CA,Brasil,BR,169170512.8440873,281950854.74014556
2013-07,Canadá,CA,Brasil,BR,168883866.0038953,281473110.0064922
2013-08,Canadá,CA,Brasil,BR,166024660.8962663,276707768.1604439
2013-09,Canadá,CA,Brasil,BR,166461605.2688717,277436008.78145283
2013-10,Canadá,CA,Brasil,BR,141566339.21756944,235943898.6959491
2013-11,Canadá,CA,Brasil,BR,141395098.30325788,235658497.1720965
2013-12,Canadá,CA,Brasil,BR,137173270.41652665,228622117.36087775
2014-01,Canadá,CA,Brasil,BR,137728848.238691,229548080.3978183
2014-02,Canadá,CA,Brasil,BR,135816905.56087416,226361509.26812357
2014-03,Canadá,CA,Brasil,BR,133530605.0285647,222551008.38094115
2014-04,Canadá,CA,Brasil,BR,135034104.34513402,225056840.57522333
2014-05,Canadá,CA,Brasil,BR,137118068.0526054,228530113.42100894
2014-06,Canadá,CA,Brasil,BR,160073396.2752204,266788993.79203397
2014-07,Canadá,CA,Brasil,BR,162322402.5721351,270537337.62022513
2014-08,Canadá,CA,Brasil,BR,162053479.36667594,270089132.2777932
2014-09,Canadá,CA,Brasil,BR,166062589.250832,276770982.08471996
2014-10,Canadá,CA,Brasil,BR,144222239.8952717,240370399.8254528
2014-11,Canadá,CA,Brasil,BR,145015704.13966784,241692840.23277968
2014-12,Canadá,CA,Brasil,BR,144205646.29586968,240342743.82644945
2015-01,Canadá,CA,Brasil,BR,149587870.15366286,249313116.92277142
2015-02,Canadá,CA,Brasil,BR,147902947.49445364,246504912.49075606
2015-03,Canadá,CA,Brasil,BR,153727901.61414295,256213169.35690495
2015-04,Canadá,CA,Brasil,BR,157741739.2153475,262902898.69224584
2015-05,Canadá,CA,Brasil,BR,154781076.9077689,257968461.5129482
2015-06,Canadá,CA,Brasil,BR,174319602.3426304,290532670.57105064
2015-07,Canadá,CA,Brasil,BR,170985030.152098,284975050.25349665
2015-08,Canadá,CA,Brasil,BR,164987995.54956475,274979992.5826079
2015-09,Canadá,CA,Brasil,BR,162280540.99622872,270467568.3270479
2015-10,Canadá,CA,Brasil,BR,143005277.5757174,238342129.29286233
2015-11,Canadá,CA,Brasil,BR,147384673.99913332,245641123.33188888
2015-12,Canadá,CA,Brasil,BR,140900052.45629486,234833420.76049143
2016-01,Canadá,CA,Brasil,BR,139184250.81649366,231973751.36082277
2016-02,Canadá,CA,Brasil,BR,140367785.36008862,233946308.93348104
2016-03,Canadá,CA,Brasil,BR,146288358.16833368,243813930.28055614
2016-04,Canadá,CA,Brasil,BR,147670630.71548682,246117717.85914475
2016-05,Canadá,CA,Brasil,BR,147002150.64457545,245003584.40762576
2016-06,Canadá,CA,Brasil,BR,170787610.48054668,284646017.4675778
2016-07,Canadá,CA,Brasil,BR,171364213.9309269,285607023.21821153
2016-08,Canadá,CA,Brasil,BR,169844484.06760272,283074140.11267126
2016-09,Canadá,CA,Brasil,BR,168458770.26181436,280764617.10302395
2016-10,Canadá,CA,Brasil,BR,147322258.87604517,245537098.12674198
2016-11,Canadá,CA,Brasil,BR,148086459.95091382,246810766.5848564
2016-12,Canadá,CA,Brasil,BR,152805322.9725848,254675538.28764138
2017-01,Canadá,CA,Brasil,BR,156784492.58836943,261307487.64728242
2017-02,Canadá,CA,Brasil,BR,157795454.05641904,262992423.4273651
2017-03,Canadá,CA,Brasil,BR,153783032.20022607,256305053.66704348
2017-04,Canadá,CA,Brasil,BR,152695892.24914345,254493153.74857244
2017-05,Canadá,CA,Brasil,BR,146270406.83723843,243784011.3953974
2017-06,Canadá,CA,Brasil,BR,169329102.6409398,282215171.068233
2017-07,Canadá,CA,Brasil,BR,172799032.09124544,287998386.8187424
2017-08,Canadá,CA,Brasil,BR,169924601.25100163,283207668.7516694
2017-09,Canadá,CA,Brasil,BR,172830510.2940369,288050850.4900615
2017-10,Canadá,CA,Brasil,BR,148637236.08445662,247728726.8074277
2017-11,Canadá,CA,Brasil,BR,146884768.2923155,244807947.1538592
2017-12,Canadá,CA,Brasil,BR,145613650.06043556,242689416.7673926
2018-01,Canadá,CA,Brasil,BR,148353278.60745722,247255464.34576204
2018-02,Canadá,CA,Brasil,BR,144916334.96927774,241527224.94879624
2018-03,Canadá,CA,Brasil,BR,141125660.0798078,235209433.4663463
2018-04,Canadá,CA,Brasil,BR,144025809.42504898,240043015.70841494
2018-05,Canadá,CA,Brasil,BR,148053323.12413713,246755538.54022855
2018-06,Canadá,CA,Brasil,BR,168821303.40765202,281368839.01275337
2018-07,Canadá,CA,Brasil,BR,168498417.87607932,280830696.4601322
2018-08,Canadá,CA,Brasil,BR,171782496.87537032,286304161.4589505
2018-09,Canadá,CA,Brasil,BR,170112191.86682928,283520319.77804875
2018-10,Canadá,CA,Brasil,BR,150652828.92534316,251088048.20890525
2018-11,Canadá,CA,Brasil,BR,150015456.13790056,250025760.2298343
2018-12,Canadá,CA,Brasil,BR,147272614.528144,245454357.54690668
2019-01,Canadá,CA,Brasil,BR,151354261.69929922,252257102.83216536
2019-02,Canadá,CA,Brasil,BR,153388553.2124898,255647588.68748307
2019-03,Canadá,CA,Brasil,BR,152276582.19467682,253794303.6577947
2019-04,Canadá,CA,Brasil,BR,152976897.16294366,254961495.2715728
2019-05,Canadá,CA,Brasil,BR,152742728.11794394,254571213.5299066
2019-06,Canadá,CA,Brasil,BR,176199421.77278602,293665702.9546434
2019-07,Canadá,CA,Brasil,BR,180016630.1218228,300027716.8697047
2019-08,Canadá,CA,Brasil,BR,179105672.03871045,298509453.3978508
2019-09,Canadá,CA,Brasil,BR,181441339.0302258,302402231.71704304
2019-10,Canadá,CA,Brasil,BR,157734820.63254616,262891367.72091025
2019-11,Canadá,CA,Brasil,BR,157209674.74196953,262016124.56994927
2019-12,Canadá,CA,Brasil,BR,157103825.13661203,261839708.56102008
2020-01,Canadá,CA,Brasil,BR,161809765.54798105,269682942.57996845
2020-02,Canadá,CA,Brasil,BR,162231756.69378585,270386261.1563097
2020-03,Canadá,CA,Brasil,BR,152431383.76443332,254052306.27405554
2020-04,Canadá,CA,Brasil,BR,153722370.85685503,256203951.42809176
2020-05,Canadá,CA,Brasil,BR,154414277.07835048,257357128.46391746
2020-06,Canadá,CA,Brasil,BR,177164533.12355268,295274221.8725878
2020-07,Canadá,CA,Brasil,BR,174567845.7584962,290946409.59749365
2020-08,Canadá,CA,Brasil,BR,172644832.7472266,287741387.9120443
2020-09,Canadá,CA,Brasil,BR,173397339.61730283,288995566.02883804
2020-10,Canadá,CA,Brasil,BR,151040190.71380103,251733651.1896684
2020-11,Canadá,CA,Brasil,BR,151886812.77757058,253144687.96261764
2020-12,Canadá,CA,Brasil,BR,150684931.5068449,251141552.5114082
2021-01,Canadá,CA,Brasil,BR,154903169.38338858,258171948.97231427
2021-02,Canadá,CA,Brasil,BR,156314113.21049652,260523522.01749417
2021-03,Canadá,CA,Brasil,BR,160321106.9126874,267201844.85447896
2021-04,Canadá,CA,Brasil,BR,160262295.95771748,267103826.5961958
2021-05,Canadá,CA,Brasil,BR,162905404.96861696,271509008.2810283
2021-06,Canadá,CA,Brasil,BR,187590945.4620678,312651575.77011305
2021-07,Canadá,CA,Brasil,BR,186414920.56182134,310691534.26970226
2021-08,Canadá,CA,Brasil,BR,186145182.2058495,310241970.3430825
2021-09,Canadá,CA,Brasil,BR,185116307.4296572,308527179.04942864
2021-10,Canadá,CA,Brasil,BR,166246651.97714713,277077753.29524523
2021-11,Canadá,CA,Brasil,BR,167371974.7040105,278953291.1733508
2021-12,Canadá,CA,Brasil,BR,165945664.81982318,276576108.0330386
2022-01,Canadá,CA,Brasil,BR,171541741.82384494,285902903.0397416
2022-02,Canadá,CA,Brasil,BR,169876995.1879741,283128325.3132902
2022-03,Canadá,CA,Brasil,BR,175631619.3017129,292719365.5028549
2022-04,Canadá,CA,Brasil,BR,179456733.77178702,299094556.2863117
2022-05,Canadá,CA,Brasil,BR,180301930.46835256,300503217.4472543
2022-06,Canadá,CA,Brasil,BR,208136059.90396842,346893433.17328066
2022-07,Canadá,CA,Brasil,BR,213773182.0201846,356288636.70030767
2022-08,Canadá,CA,Brasil,BR,215438140.38843858,359063567.3140643
2022-09,Canadá,CA,Brasil,BR,213664754.70866358,356107924.5144393
2022-10,Canadá,CA,Brasil,BR,181786703.60111254,302977839.3351876
2022-11,Canadá,CA,Brasil,BR,178724194.41478246,297873657.3579708
2022-12,Canadá,CA,Brasil,BR,170391884.77600726,283986474.6266788
2023-01,Canadá,CA,Brasil,BR,172722419.37003314,287870698.95005524
2023-02,Canadá,CA,Brasil,BR,173615933.77593824,289359889.6265637
2023-03,Canadá,CA,Brasil,BR,170663659.02884856,284439431.7147476
2023-04,Canadá,CA,Brasil,BR,169014719.30411133,281691198.8401856
2023-05,Canadá,CA,Brasil,BR,170215399.85144523,283692333.08574206
2023-06,Canadá,CA,Brasil,BR,199459488.43765038,332432480.72941726
2023-07,Canadá,CA,Brasil,BR,196681098.091344,327801830.15224
2023-08,Canadá,CA,Brasil,BR,195533121.6105105,325888536.0175175
2023-09,Canadá,CA,Brasil,BR,198855121.48689154,331425202.4781525
2023-10,Canadá,CA,Brasil,BR,172718622.5218814,287864370.86980236
2023-11,Canadá,CA,Brasil,BR,168600462.88490203,281000771.4748367
2023-12,Canadá,CA,Brasil,BR,170608623.81695896,284347706.3615983
2024-01,Canadá,CA,Brasil,BR,174287471.8064384,290479119.6773973
2024-02,Canadá,CA,Brasil,BR,175084109.03276548,291806848.3879425
2024-03,Canadá,CA,Brasil,BR,173162524.91333386,288604208.18888974
2024-04,Canadá,CA,Brasil,BR,173932531.71711043,289887552.8618507
2024-05,Canadá,CA,Brasil,BR,172534691.4673795,287557819.1122992
2024-06,Canadá,CA,Brasil,BR,198816929.10049325,331361548.50082207
2024-07,Canadá,CA,Brasil,BR,197232213.35205132,328720355.5867522
2024-08,Canadá,CA,Brasil,BR,194859326.15491724,324765543.5915287
2024-09,Canadá,CA,Brasil,BR,195022658.825545,325037764.7092417
2024-10,Canadá,CA,Brasil,BR,170080356.80626214,283467261.34377027
2024-11,Canadá,CA,Brasil,BR,171657723.15503845,286096205.2583974
2024-12,Canadá,CA,Brasil,BR,170968250.19024408,284947083.6504068
2025-01,Canadá,CA,Brasil,BR,174453536.4964707,290755894.1607845
2025-02,Canadá,CA,Brasil,BR,174574558.44386923,290957597.4064487
2025-03,Canadá,CA,Brasil,BR,167545821.94113648,279243036.56856084
2025-04,Canadá,CA,Brasil,BR,165594020.7820496,275990034.6367494
2025-05,Canadá,CA,Brasil,BR,166177164.335828,276961940.55971336
2025-06,Canadá,CA,Brasil,BR,189795363.177457,316325605.29576164
2025-07,Canadá,CA,Brasil,BR,187086998.0385428,311811663.3975714
2025-08,Canadá,CA,Brasil,BR,186212173.3353939,310353622.2256565
2025-09,Canadá,CA,Brasil,BR,184266477.67540753,307110796.1256792
2025-10,Canadá,CA,Brasil,BR,159702600.64201728,266171001.0700288
2025-11,Canadá,CA,Brasil,BR,160017725.04031217,266696208.4005203
2025-12,Canadá,CA,Brasil,BR,160808164.1067964,268013606.84466073
2026-01,Canadá,CA,Brasil,BR,163853335.8065912,273088893.0109854
2026-02,Canadá,CA,Brasil,BR,,
2013-01,Canadá,CA,Suiza,CH,202186602.1507655,151639951.61307415
2013-02,Canadá,CA,Suiza,CH,197863568.1231898,148397676.09239239
2013-03,Canadá,CA,Suiza,CH,200724615.86326638,150543461.8974498
2013-04,Canadá,CA,Suiza,CH,200990596.5113782,150742947.3835337
2013-05,Canadá,CA,Suiza,CH,201146075.4800593,150859556.61004448
2013-06,Canadá,CA,Suiza,CH,225560683.79211637,169170512.8440873
2013-07,Canadá,CA,Suiza,CH,225178488.0051937,168883866.0038953
2013-08,Canadá,CA,Suiza,CH,221366214.52835506,166024660.8962663
2013-09,Canadá,CA,Suiza,CH,221948807.02516222,166461605.2688717
2013-10,Canadá,CA,Suiza,CH,188755118.95675924,141566339.21756944
2013-11,Canadá,CA,Suiza,CH,188526797.73767713,141395098.30325788
2013-12,Canadá,CA,Suiza,CH,182897693.88870215,137173270.41652665
2014-01,Canadá,CA,Suiza,CH,183638464.31825462,137728848.238691
2014-02,Canadá,CA,Suiza,CH,181089207.41449884,135816905.56087416
2014-03,Canadá,CA,Suiza,CH,178040806.7047529,133530605.0285647
2014-04,Canadá,CA,Suiza,CH,180045472.46017864,135034104.34513402
2014-05,Canadá,CA,Suiza,CH,182824090.73680714,137118068.0526054
2014-06,Canadá,CA,Suiza,CH,213431195.03362715,160073396.2752204
2014-07,Canadá,CA,Suiza,CH,216429870.09618008,162322402.5721351
2014-08,Canadá,CA,Suiza,CH,216071305.82223457,162053479.36667594
2014-09,Canadá,CA,Suiza,CH,221416785.66777593,166062589.250832
2014-10,Canadá,CA,Suiza,CH,192296319.8603622,144222239.8952717
2014-11,Canadá,CA,Suiza,CH,193354272.18622372,145015704.13966784
2014-12,Canadá,CA,Suiza,CH,192274195.06115952,144205646.29586968
2015-01,Canadá,CA,Suiza,CH,199450493.53821713,149587870.15366286
2015-02,Canadá,CA,Suiza,CH,197203929.99260485,147902947.49445364
2015-03,Canadá,CA,Suiza,CH,204970535.48552397,153727901.61414295
2015-04,Canadá,CA,Suiza,CH,210322318.95379668,157741739.2153475
2015-05,Canadá,CA,Suiza,CH,206374769.21035856,154781076.9077689
2015-06,Canadá,CA,Suiza,CH,232426136.45684052,174319602.3426304
2015-07,Canadá,CA,Suiza,CH,227980040.20279732,170985030.152098
2015-08,Canadá,CA,Suiza,CH,219983994.06608635,164987995.54956475
2015-09,Canadá,CA,Suiza,CH,216374054.6616383,162280540.99622872
2015-10,Canadá,CA,Suiza,CH,190673703.43428984,143005277.5757174
2015-11,Canadá,CA,Suiza,CH,196512898.6655111,147384673.99913332
2015-12,Canadá,CA,Suiza,CH,187866736.60839313,140900052.45629486
2016-01,Canadá,CA,Suiza,CH,185579001.08865818,139184250.81649366
2016-02,Canadá,CA,Suiza,CH,187157047.14678478,140367785.36008862
2016-03,Canadá,CA,Suiza,CH,195051144.22444487,146288358.16833368
2016-04,Canadá,CA,Suiza,CH,196894174.28731576,147670630.71548682
