fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones,moneda_original,exportaciones_orig,importaciones_orig
2020-09,Reino Unido,GB,Australia,AU,603166666.6666667,430833333.3333334,GBP,603166666.6666667,430833333.3333334
2020-10,Reino Unido,GB,Australia,AU,603166666.6666667,430833333.3333334,GBP,603166666.6666667,430833333.3333334
2020-11,Reino Unido,GB,Australia,AU,603166666.6666667,430833333.3333334,GBP,603166666.6666667,430833333.3333334
2020-12,Reino Unido,GB,Australia,AU,548333333.3333334,391666666.6666667,GBP,548333333.3333334,391666666.6666667
2021-01,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-02,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-03,Reino Unido,GB,Australia,AU,616000000.0,440000000.00000006,GBP,616000000.0,440000000.00000006
2021-04,Reino Unido,GB,Australia,AU,616000000.0,440000000.00000006,GBP,616000000.0,440000000.00000006
2021-05,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-06,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-07,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-08,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2021-09,Reino Unido,GB,Australia,AU,616000000.0,440000000.00000006,GBP,616000000.0,440000000.00000006
2021-10,Reino Unido,GB,Australia,AU,616000000.0,440000000.00000006,GBP,616000000.0,440000000.00000006
2021-11,Reino Unido,GB,Australia,AU,616000000.0,440000000.00000006,GBP,616000000.0,440000000.00000006
2021-12,Reino Unido,GB,Australia,AU,560000000.0,400000000.0,GBP,560000000.0,400000000.0
2022-01,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-02,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-03,Reino Unido,GB,Australia,AU,628833333.3333335,449166666.66666675,GBP,628833333.3333335,449166666.66666675
2022-04,Reino Unido,GB,Australia,AU,628833333.3333335,449166666.66666675,GBP,628833333.3333335,449166666.66666675
2022-05,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-06,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-07,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-08,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2022-09,Reino Unido,GB,Australia,AU,628833333.3333335,449166666.66666675,GBP,628833333.3333335,449166666.66666675
2022-10,Reino Unido,GB,Australia,AU,628833333.3333335,449166666.66666675,GBP,628833333.3333335,449166666.66666675
2022-11,Reino Unido,GB,Australia,AU,628833333.3333335,449166666.66666675,GBP,628833333.3333335,449166666.66666675
2022-12,Reino Unido,GB,Australia,AU,571666666.6666667,408333333.3333334,GBP,571666666.6666667,408333333.3333334
2023-01,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-02,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-03,Reino Unido,GB,Australia,AU,641666666.6666667,458333333.3333334,GBP,641666666.6666667,458333333.3333334
2023-04,Reino Unido,GB,Australia,AU,641666666.6666667,458333333.3333334,GBP,641666666.6666667,458333333.3333334
2023-05,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-06,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-07,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-08,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2023-09,Reino Unido,GB,Australia,AU,641666666.6666667,458333333.3333334,GBP,641666666.6666667,458333333.3333334
2023-10,Reino Unido,GB,Australia,AU,641666666.6666667,458333333.3333334,GBP,641666666.6666667,458333333.3333334
2023-11,Reino Unido,GB,Australia,AU,641666666.6666667,458333333.3333334,GBP,641666666.6666667,458333333.3333334
2023-12,Reino Unido,GB,Australia,AU,583333333.3333334,416666666.6666667,GBP,583333333.3333334,416666666.6666667
2024-01,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-02,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-03,Reino Unido,GB,Australia,AU,654500000.0,467500000.00000006,GBP,654500000.0,467500000.00000006
2024-04,Reino Unido,GB,Australia,AU,654500000.0,467500000.00000006,GBP,654500000.0,467500000.00000006
2024-05,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-06,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-07,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-08,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2024-09,Reino Unido,GB,Australia,AU,654500000.0,467500000.00000006,GBP,654500000.0,467500000.00000006
2024-10,Reino Unido,GB,Australia,AU,654500000.0,467500000.00000006,GBP,654500000.0,467500000.00000006
2024-11,Reino Unido,GB,Australia,AU,654500000.0,467500000.00000006,GBP,654500000.0,467500000.00000006
2024-12,Reino Unido,GB,Australia,AU,595000000.0,425000000.0,GBP,595000000.0,425000000.0
2025-01,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-02,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-03,Reino Unido,GB,Australia,AU,667333333.3333335,476666666.66666675,GBP,667333333.3333335,476666666.66666675
2025-04,Reino Unido,GB,Australia,AU,667333333.3333335,476666666.66666675,GBP,667333333.3333335,476666666.66666675
2025-05,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-06,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-07,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-08,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2025-09,Reino Unido,GB,Australia,AU,667333333.3333335,476666666.66666675,GBP,667333333.3333335,476666666.66666675
2025-10,Reino Unido,GB,Australia,AU,667333333.3333335,476666666.66666675,GBP,667333333.3333335,476666666.66666675
2025-11,Reino Unido,GB,Australia,AU,667333333.3333335,476666666.66666675,GBP,667333333.3333335,476666666.66666675
2025-12,Reino Unido,GB,Australia,AU,606666666.6666667,433333333.3333334,GBP,606666666.6666667,433333333.3333334
2026-01,Reino Unido,GB,Australia,AU,618333333.3333334,441666666.6666667,GBP,618333333.3333334,441666666.6666667
2026-02,Reino Unido,GB,Australia,AU,618333333.3333334,441666666.6666667,GBP,618333333.3333334,441666666.6666667
2013-01,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-02,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-03,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333337,GBP,1320000000.0,2053333333.3333337
2013-04,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333337,GBP,1320000000.0,2053333333.3333337
2013-05,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-06,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-07,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-08,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2013-09,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333337,GBP,1320000000.0,2053333333.3333337
2013-10,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333337,GBP,1320000000.0,2053333333.3333337
2013-11,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333337,GBP,1320000000.0,2053333333.3333337
2013-12,Reino Unido,GB,Belgica,BE,1200000000.0,1866666666.666667,GBP,1200000000.0,1866666666.666667
2014-01,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-02,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-03,Reino Unido,GB,Belgica,BE,1353000000.0,2104666666.666667,GBP,1353000000.0,2104666666.666667
2014-04,Reino Unido,GB,Belgica,BE,1353000000.0,2104666666.666667,GBP,1353000000.0,2104666666.666667
2014-05,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-06,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-07,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-08,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2014-09,Reino Unido,GB,Belgica,BE,1353000000.0,2104666666.666667,GBP,1353000000.0,2104666666.666667
2014-10,Reino Unido,GB,Belgica,BE,1353000000.0,2104666666.666667,GBP,1353000000.0,2104666666.666667
2014-11,Reino Unido,GB,Belgica,BE,1353000000.0,2104666666.666667,GBP,1353000000.0,2104666666.666667
2014-12,Reino Unido,GB,Belgica,BE,1230000000.0,1913333333.3333335,GBP,1230000000.0,1913333333.3333335
2015-01,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-02,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-03,Reino Unido,GB,Belgica,BE,1386000000.0,2156000000.0,GBP,1386000000.0,2156000000.0
2015-04,Reino Unido,GB,Belgica,BE,1386000000.0,2156000000.0,GBP,1386000000.0,2156000000.0
2015-05,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-06,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-07,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-08,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2015-09,Reino Unido,GB,Belgica,BE,1386000000.0,2156000000.0,GBP,1386000000.0,2156000000.0
2015-10,Reino Unido,GB,Belgica,BE,1386000000.0,2156000000.0,GBP,1386000000.0,2156000000.0
2015-11,Reino Unido,GB,Belgica,BE,1386000000.0,2156000000.0,GBP,1386000000.0,2156000000.0
2015-12,Reino Unido,GB,Belgica,BE,1260000000.0,1960000000.0,GBP,1260000000.0,1960000000.0
2016-01,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-02,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-03,Reino Unido,GB,Belgica,BE,1419000000.0,2207333333.3333335,GBP,1419000000.0,2207333333.3333335
2016-04,Reino Unido,GB,Belgica,BE,1419000000.0,2207333333.3333335,GBP,1419000000.0,2207333333.3333335
2016-05,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-06,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-07,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-08,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2016-09,Reino Unido,GB,Belgica,BE,1419000000.0,2207333333.3333335,GBP,1419000000.0,2207333333.3333335
2016-10,Reino Unido,GB,Belgica,BE,1419000000.0,2207333333.3333335,GBP,1419000000.0,2207333333.3333335
2016-11,Reino Unido,GB,Belgica,BE,1419000000.0,2207333333.3333335,GBP,1419000000.0,2207333333.3333335
2016-12,Reino Unido,GB,Belgica,BE,1290000000.0,2006666666.6666667,GBP,1290000000.0,2006666666.6666667
2017-01,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-02,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-03,Reino Unido,GB,Belgica,BE,1452000000.0,2258666666.666667,GBP,1452000000.0,2258666666.666667
2017-04,Reino Unido,GB,Belgica,BE,1452000000.0,2258666666.666667,GBP,1452000000.0,2258666666.666667
2017-05,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-06,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-07,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-08,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2017-09,Reino Unido,GB,Belgica,BE,1452000000.0,2258666666.666667,GBP,1452000000.0,2258666666.666667
2017-10,Reino Unido,GB,Belgica,BE,1452000000.0,2258666666.666667,GBP,1452000000.0,2258666666.666667
2017-11,Reino Unido,GB,Belgica,BE,1452000000.0,2258666666.666667,GBP,1452000000.0,2258666666.666667
2017-12,Reino Unido,GB,Belgica,BE,1320000000.0,2053333333.3333335,GBP,1320000000.0,2053333333.3333335
2018-01,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-02,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-03,Reino Unido,GB,Belgica,BE,1485000000.0000002,2310000000.0000005,GBP,1485000000.0000002,2310000000.0000005
2018-04,Reino Unido,GB,Belgica,BE,1485000000.0000002,2310000000.0000005,GBP,1485000000.0000002,2310000000.0000005
2018-05,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-06,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-07,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-08,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2018-09,Reino Unido,GB,Belgica,BE,1485000000.0000002,2310000000.0000005,GBP,1485000000.0000002,2310000000.0000005
2018-10,Reino Unido,GB,Belgica,BE,1485000000.0000002,2310000000.0000005,GBP,1485000000.0000002,2310000000.0000005
2018-11,Reino Unido,GB,Belgica,BE,1485000000.0000002,2310000000.0000005,GBP,1485000000.0000002,2310000000.0000005
2018-12,Reino Unido,GB,Belgica,BE,1350000000.0,2100000000.0000002,GBP,1350000000.0,2100000000.0000002
2019-01,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-02,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-03,Reino Unido,GB,Belgica,BE,1518000000.0000002,2361333333.333334,GBP,1518000000.0000002,2361333333.333334
2019-04,Reino Unido,GB,Belgica,BE,1518000000.0000002,2361333333.333334,GBP,1518000000.0000002,2361333333.333334
2019-05,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-06,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-07,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-08,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2019-09,Reino Unido,GB,Belgica,BE,1518000000.0000002,2361333333.333334,GBP,1518000000.0000002,2361333333.333334
2019-10,Reino Unido,GB,Belgica,BE,1518000000.0000002,2361333333.333334,GBP,1518000000.0000002,2361333333.333334
2019-11,Reino Unido,GB,Belgica,BE,1518000000.0000002,2361333333.333334,GBP,1518000000.0000002,2361333333.333334
2019-12,Reino Unido,GB,Belgica,BE,1380000000.0,2146666666.666667,GBP,1380000000.0,2146666666.666667
2020-01,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-02,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-03,Reino Unido,GB,Belgica,BE,1551000000.0000002,2412666666.666667,GBP,1551000000.0000002,2412666666.666667
2020-04,Reino Unido,GB,Belgica,BE,1551000000.0000002,2412666666.666667,GBP,1551000000.0000002,2412666666.666667
2020-05,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-06,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-07,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-08,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2020-09,Reino Unido,GB,Belgica,BE,1551000000.0000002,2412666666.666667,GBP,1551000000.0000002,2412666666.666667
2020-10,Reino Unido,GB,Belgica,BE,1551000000.0000002,2412666666.666667,GBP,1551000000.0000002,2412666666.666667
2020-11,Reino Unido,GB,Belgica,BE,1551000000.0000002,2412666666.666667,GBP,1551000000.0000002,2412666666.666667
2020-12,Reino Unido,GB,Belgica,BE,1410000000.0,2193333333.3333335,GBP,1410000000.0,2193333333.3333335
2021-01,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-02,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-03,Reino Unido,GB,Belgica,BE,1584000000.0000002,2464000000.0,GBP,1584000000.0000002,2464000000.0
2021-04,Reino Unido,GB,Belgica,BE,1584000000.0000002,2464000000.0,GBP,1584000000.0000002,2464000000.0
2021-05,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-06,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-07,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-08,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2021-09,Reino Unido,GB,Belgica,BE,1584000000.0000002,2464000000.0,GBP,1584000000.0000002,2464000000.0
2021-10,Reino Unido,GB,Belgica,BE,1584000000.0000002,2464000000.0,GBP,1584000000.0000002,2464000000.0
2021-11,Reino Unido,GB,Belgica,BE,1584000000.0000002,2464000000.0,GBP,1584000000.0000002,2464000000.0
2021-12,Reino Unido,GB,Belgica,BE,1440000000.0,2240000000.0,GBP,1440000000.0,2240000000.0
2022-01,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-02,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-03,Reino Unido,GB,Belgica,BE,1617000000.0000002,2515333333.333334,GBP,1617000000.0000002,2515333333.333334
2022-04,Reino Unido,GB,Belgica,BE,1617000000.0000002,2515333333.333334,GBP,1617000000.0000002,2515333333.333334
2022-05,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-06,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-07,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-08,Reino Unido,GB,Belgica,BE,1470000000.0,2286666666.666667,GBP,1470000000.0,2286666666.666667
2022-09,Reino Unido,GB,Belgica,BE,1617000000.0000002,2515333333.333334,GBP,1617000000.0000002,2515333333.333334
2022-10,Reino Unido,GB,Belgica,BE,1617000000.0000002,2515333333.333334,GBP,1617000000.0000002,2515333333.333334
